pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart
-150,z,3,3,1,z,1,0.4698389,None,,,,,1,3,3,3,514.8579612,,514.8463131,514.8579612,515.8574922,515.8574922,515.8574922,515.8574922,515.8574922,516.8593733,516.8593733,517.3432359,,,,,z,1,0.4698389,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,4,4,1,v,0,0.3574806,None,,,,,1,4,4,1,517.3582232,,517.3434751,517.3582232,518.3419133,518.3419133,518.3419133,518.3419133,518.3579457,519.3579227,519.3579227,519.7301869,,,,,v,0,0.3574806,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,5,5,1,x,1,0.5147919,None,,,,,1,5,5,0,519.7424926,,519.7305766,519.7424926,520.7417789,520.7417789,520.7417789,520.7417789,520.7589671,521.7430765,521.7430765,522.2640008,,,,,x,1,0.5147919,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,6,6,2,v,0,0.408734,None,,,,,2,6,6,1,522.275186,,522.2643879,522.275186,523.2755578,523.2755578,523.2755578,523.2755578,523.2755578,524.2742998,524.2742998,524.6952632,,,,,v,0,0.408734,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,7,7,2,x,1,0.4194885,None,,,,,2,7,7,0,524.7080361,,524.6955258,524.7080361,525.7080806,525.7080806,525.7080806,525.7080806,525.7080806,526.7088802,526.7088802,527.130238,,,,,x,1,0.4194885,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,8,8,2,z,1,0.4799737,None,,,,,2,8,8,3,527.1431201,,527.130666,527.1431201,528.1411432,528.1411432,528.1411432,528.1411432,528.1411432,529.1406266,529.1406266,529.6280296,,,,,z,1,0.4799737,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,9,9,3,v,0,0.3340744,None,,,,,3,9,9,1,529.6415141,,529.6282974,529.6415141,530.6424803,530.6424803,530.6424803,530.6424803,530.6424803,531.6419653,531.6419653,531.979212,,,,,v,0,0.3340744,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,10,10,3,z,1,0.6795263,None,,,,,3,10,10,3,531.9920827,,531.9794759,531.9920827,532.9918069,532.9918069,532.9918069,532.9918069,532.9918069,533.9913147,533.9913147,534.6784507,,,,,z,1,0.6795263,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,11,11,3,x,1,0.6141638,None,,,,,3,11,11,0,534.692621,,534.678738,534.692621,535.6921135,535.6921135,535.6921135,535.6921135,535.6921135,536.6918653,536.6918653,537.3113665,,,,,x,1,0.6141638,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,12,12,4,z,1,0.4854573,None,,,,,4,12,12,3,537.324852,,537.3116414,537.324852,538.3254573,538.3254573,538.3254573,538.3254573,538.3254573,539.324327,539.324327,539.8128177,,,,,z,1,0.4854573,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,13,13,4,x,1,0.6006061,None,,,,,4,13,13,0,539.8253217,,539.8131831,539.8253217,540.8244882,540.8244882,540.8244882,540.8244882,540.8244882,541.8248441,541.8248441,542.4305255,,,,,x,1,0.6006061,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,14,14,0,c,1,0.6063657,None,,,,,0,14,14,2,542.4415197,,542.430823,542.4415197,543.440974,543.440974,543.440974,543.440974,543.440974,544.4409192,544.4409192,545.060947,,,,,c,1,0.6063657,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,15,15,1,c,1,0.4625058,None,,,,,1,15,15,2,545.0748367,,545.0614251,545.0748367,546.0746993,546.0746993,546.0746993,546.0746993,546.0746993,547.0735213,547.0735213,547.5451845,,,,,c,1,0.4625058,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,16,16,4,v,0,0.6300847,None,,,,,4,16,16,1,547.5579008,,547.5456256,547.5579008,548.5571956,548.5571956,548.5571956,548.5571956,548.5571956,549.5574061,549.5574061,550.1976431,,,,,v,0,0.6300847,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,17,17,2,c,1,0.5194582,None,,,,,2,17,17,2,550.2090214,,550.1980275,550.2090214,551.208513,551.208513,551.208513,551.208513,551.208513,552.2078435,552.2078435,552.7295049,,,,,c,1,0.5194582,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,18,18,5,x,1,0.8088282,None,,,,,5,18,18,0,552.7416432,,552.7298705,552.7416432,553.7404936,553.7404936,553.7404936,553.7404936,553.7404936,554.7412756,554.7412756,555.5615129,,,,,x,1,0.8088282,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,19,19,5,z,1,0.4862528,None,,,,,5,19,19,3,555.5756244,,555.5617459,555.5756244,556.5738958,556.5738958,556.5738958,556.5738958,556.5738958,557.5740489,557.5740489,558.061833,,,,,z,1,0.4862528,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,20,20,6,x,1,0.4277604,None,,,,,6,20,20,0,558.0747897,,558.0621004,558.0747897,559.074149,559.074149,559.074149,559.074149,559.074149,560.0737581,560.0737581,560.5114827,,,,,x,1,0.4277604,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,21,21,7,x,1,0.6379155,None,,,,,7,21,21,0,560.525112,,560.5117364,560.525112,561.5256609,561.5256609,561.5256609,561.5256609,561.5256609,562.5249703,562.5249703,563.1778358,,,,,x,1,0.6379155,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,22,22,3,c,1,1.4265487,None,,,,,3,22,22,2,563.192347,,563.1781171,563.192347,564.1921917,564.1921917,564.1921917,564.1921917,564.2073895,565.1909369,565.1909369,566.629106,,,,,c,1,1.4265487,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,23,23,5,v,0,0.5969866,None,,,,,5,23,23,1,566.6418128,,566.6294495,566.6418128,567.6413887,567.6413887,567.6413887,567.6413887,567.6413887,568.6413407,568.6413407,569.2462109,,,,,v,0,0.5969866,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,24,24,8,x,1,0.7963827,None,,,,,8,24,24,0,569.258517,,569.2465479,569.258517,570.2574175,570.2574175,570.2574175,570.2574175,570.2574175,571.2573704,571.2573704,572.0621558,,,,,x,1,0.7963827,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,25,25,6,v,0,0.5119148,None,,,,,6,25,25,1,572.0739698,,572.062515,572.0739698,573.0735862,573.0735862,573.0735862,573.0735862,573.0735862,574.0741501,574.0741501,574.5947234,,,,,v,0,0.5119148,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,26,26,7,v,0,0.4289415,None,,,,,7,26,26,1,574.6074971,,574.5950236,574.6074971,575.6069473,575.6069473,575.6069473,575.6069473,575.6069473,576.607107,576.607107,577.0436364,,,,,v,0,0.4289415,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,27,27,8,v,0,0.4700507,None,,,,,8,27,27,1,577.0583936,,577.0438955,577.0583936,578.0565476,578.0565476,578.0565476,578.0565476,578.0734233,579.0573435,579.0573435,579.5295199,,,,,v,0,0.4700507,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,28,28,9,v,0,0.5974089,None,,,,,9,28,28,1,579.5407944,,579.5298038,579.5407944,580.5406033,580.5406033,580.5406033,580.5406033,580.5406033,581.5412974,581.5412974,582.1438404,,,,,v,0,0.5974089,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,29,29,9,x,1,1.1681238,None,,,,,9,29,29,0,582.1570096,,582.1440987,582.1570096,583.1568708,583.1568708,583.1568708,583.1568708,583.1568708,584.157288,584.157288,585.3277889,,,,,x,1,1.1681238,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,30,30,4,c,1,0.4840596,None,,,,,4,30,30,2,585.3405285,,585.3280822,585.3405285,586.3407635,586.3407635,586.3407635,586.3407635,586.3407635,587.3403202,587.3403202,587.8287491,,,,,c,1,0.4840596,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,31,31,10,v,0,0.587963,None,,,,,10,31,31,1,587.840882,,587.8290297,587.840882,588.8410481,588.8410481,588.8410481,588.8410481,588.8410481,589.8413899,589.8413899,590.4468002,,,,,v,0,0.587963,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,32,32,11,v,0,0.8815632,None,,,,,11,32,32,1,590.4578153,,590.4482553,590.4578153,591.456645,591.456645,591.456645,591.456645,591.456645,592.4567992,592.4567992,593.3450393,,,,,v,0,0.8815632,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,33,33,5,c,1,0.5923087,None,,,,,5,33,33,2,593.3567371,,593.3453809,593.3567371,594.3566045,594.3566045,594.3566045,594.3566045,594.3566045,595.3575658,595.3575658,595.9602988,,,,,c,1,0.5923087,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,34,34,6,z,1,0.9266424,None,,,,,6,34,34,3,595.9738561,,595.9615201,595.9738561,596.9731265,596.9731265,596.9731265,596.9731265,596.9731265,597.9724829,597.9724829,598.9110112,,,,,z,1,0.9266424,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,35,35,7,z,1,0.4462463,None,,,,,7,35,35,3,598.9243392,,598.9112745,598.9243392,599.9232969,599.9232969,599.9232969,599.9232969,599.9232969,600.9242946,600.9242946,601.3772603,,,,,z,1,0.4462463,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,36,36,10,x,1,0.3669773,None,,,,,10,36,36,0,601.3908297,,601.3775062,601.3908297,602.3900235,602.3900235,602.3900235,602.3900235,602.3900235,603.3898361,603.3898361,603.7614383,,,,,x,1,0.3669773,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,37,37,11,x,1,0.4536694,None,,,,,11,37,37,0,603.7745781,,603.7618765,603.7745781,604.7742052,604.7742052,604.7742052,604.7742052,604.7742052,605.7742156,605.7742156,606.2442496,,,,,x,1,0.4536694,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,38,38,6,c,1,0.3856567,None,,,,,6,38,38,2,606.2578215,,606.2445193,606.2578215,607.2575105,607.2575105,607.2575105,607.2575105,607.2575105,608.2566102,608.2566102,608.6466688,,,,,c,1,0.3856567,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,39,39,8,z,1,1.746207,None,,,,,8,39,39,3,608.6575997,,608.6480828,608.6575997,609.6577632,609.6577632,609.6577632,609.6577632,609.6577632,610.6575254,610.6575254,612.4109626,,,,,z,1,1.746207,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,40,40,9,z,1,0.5293682,None,,,,,9,40,40,3,612.4236687,,612.412044,612.4236687,613.4242801,613.4242801,613.4242801,613.4242801,613.4242801,614.4236304,614.4236304,614.961779,,,,,z,1,0.5293682,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,41,41,12,x,1,0.3664903,None,,,,,12,41,41,0,614.9734543,,614.9621912,614.9734543,615.9731836,615.9731836,615.9731836,615.9731836,615.9731836,616.9732994,616.9732994,617.3461489,,,,,x,1,0.3664903,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,42,42,7,c,1,0.5863821,None,,,,,7,42,42,2,617.3565223,,617.3466154,617.3565223,618.3569054,618.3569054,618.3569054,618.3569054,618.3569054,619.3569087,619.3569087,619.9447339,,,,,c,1,0.5863821,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,43,43,13,x,1,0.4178387,None,,,,,13,43,43,0,619.9580103,,619.944984,619.9580103,620.957457,620.957457,620.957457,620.957457,620.957457,621.9557461,621.9557461,622.3778262,,,,,x,1,0.4178387,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,44,44,10,z,1,0.6974533,None,,,,,10,44,44,3,622.3906894,,622.3780619,622.3906894,623.3900464,623.3900464,623.3900464,623.3900464,623.3900464,624.3894649,624.3894649,625.0944242,,,,,z,1,0.6974533,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,45,45,12,v,0,0.7757684,None,,,,,12,45,45,1,625.1069307,,625.0946996,625.1069307,626.107215,626.107215,626.107215,626.107215,626.107215,627.1071458,627.1071458,627.8943735,,,,,v,0,0.7757684,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,46,46,14,x,1,0.4982885,None,,,,,14,46,46,0,627.90644,,627.8946073,627.90644,628.9063411,628.9063411,628.9063411,628.9063411,628.9063411,629.9064069,629.9064069,630.409736,,,,,x,1,0.4982885,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,47,47,13,v,0,0.9869551,None,,,,,13,47,47,1,630.4235693,,630.409983,630.4235693,631.4231218,631.4231218,631.4231218,631.4231218,631.4231218,632.422115,632.422115,633.4111334,,,,,v,0,0.9869551,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,48,48,8,x,0,0.8014688,None,,,,,8,48,48,2,633.4235563,,633.4114472,633.4235563,634.4234293,634.4234293,634.4234293,634.4234293,634.4234293,635.4229446,635.4229446,636.2279652,,,,,x,0,0.8014688,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,49,49,15,x,1,0.5140418,None,,,,,15,49,49,0,636.2405655,,636.2282199,636.2405655,637.2402557,637.2402557,637.2402557,637.2402557,637.2402557,638.239708,638.239708,638.7611886,,,,,x,1,0.5140418,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,50,50,11,z,1,0.548037,None,,,,,11,50,50,3,638.7740066,,638.7616684,638.7740066,639.7733598,639.7733598,639.7733598,639.7733598,639.7891243,640.7734793,640.7734793,641.3318718,,,,,z,1,0.548037,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,51,51,9,c,1,0.4903037,None,,,,,9,51,51,2,641.3404084,,641.3322974,641.3404084,642.3403712,642.3403712,642.3403712,642.3403712,642.3403712,643.3394031,643.3394031,643.843611,,,,,c,1,0.4903037,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,52,52,14,v,0,0.5959881,None,,,,,14,52,52,1,643.8568557,,643.8439074,643.8568557,644.8569693,644.8569693,644.8569693,644.8569693,644.8569693,645.8569434,645.8569434,646.4597704,,,,,v,0,0.5959881,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,53,53,15,v,0,0.4465216,None,,,,,15,53,53,1,646.4731051,,646.4600276,646.4731051,647.4729182,647.4729182,647.4729182,647.4729182,647.4729182,648.4734551,648.4734551,648.9268437,,,,,v,0,0.4465216,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,54,54,16,x,1,0.4807839,None,,,,,16,54,54,0,648.9407268,,648.9271047,648.9407268,649.9397127,649.9397127,649.9397127,649.9397127,649.9554685,650.9400389,650.9400389,651.4278747,,,,,x,1,0.4807839,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,55,55,16,v,0,0.9187018,None,,,,,16,55,55,1,651.4399559,,651.4281862,651.4399559,652.4409005,652.4409005,652.4409005,652.4409005,652.4409005,653.4400025,653.4400025,654.3612696,,,,,v,0,0.9187018,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,56,56,10,c,1,1.0412243,None,,,,,10,56,56,2,654.3728567,,654.3615354,654.3728567,655.3730988,655.3730988,655.3730988,655.3730988,655.3730988,656.3732666,656.3732666,657.4265211,,,,,c,1,1.0412243,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,57,57,17,v,0,0.3976869,None,,,,,17,57,57,1,657.4392887,,657.4267545,657.4392887,658.4389492,658.4389492,658.4389492,658.4389492,658.4389492,659.4389554,659.4389554,659.8428896,,,,,v,0,0.3976869,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,58,58,12,z,1,0.5095366,None,,,,,12,58,58,3,659.8577236,,659.8431926,659.8577236,660.8566521,660.8566521,660.8566521,660.8566521,660.8566521,661.8546331,661.8546331,662.3757181,,,,,z,1,0.5095366,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,59,59,18,v,0,0.5427786,None,,,,,18,59,59,1,662.3899847,,662.3759756,662.3899847,663.3898656,663.3898656,663.3898656,663.3898656,663.3898656,664.3891634,664.3891634,664.9426497,,,,,v,0,0.5427786,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,60,60,17,x,1,0.4530764,None,,,,,17,60,60,0,664.9561451,,664.9430747,664.9561451,665.9561671,665.9561671,665.9561671,665.9561671,665.9561671,666.956918,666.956918,667.4264711,,,,,x,1,0.4530764,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,61,61,18,x,1,0.4467812,None,,,,,18,61,61,0,667.439596,,667.4266929,667.439596,668.4390222,668.4390222,668.4390222,668.4390222,668.4390222,669.4395717,669.4395717,669.8924868,,,,,x,1,0.4467812,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,62,62,11,c,1,1.4717046,None,,,,,11,62,62,2,669.9056758,,669.8927478,669.9056758,670.9061365,670.9061365,670.9061365,670.9061365,670.9061365,671.907275,671.907275,673.3944047,,,,,c,1,1.4717046,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,63,63,19,x,1,0.5067352,None,,,,,19,63,63,0,673.4065396,,673.3947197,673.4065396,674.4066106,674.4066106,674.4066106,674.4066106,674.4066106,675.4058256,675.4058256,675.9258609,,,,,x,1,0.5067352,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,64,64,12,c,1,0.3599704,None,,,,,12,64,64,2,675.9393486,,675.926167,675.9393486,676.9388538,676.9388538,676.9388538,676.9388538,676.9388538,677.9394596,677.9394596,678.3092483,,,,,c,1,0.3599704,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,65,65,13,c,1,0.6141862,None,,,,,13,65,65,2,678.323054,,678.3095419,678.323054,679.3227243,679.3227243,679.3227243,679.3227243,679.3227243,680.3224581,680.3224581,680.9454914,,,,,c,1,0.6141862,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,66,66,20,x,1,0.464359,None,,,,,20,66,66,0,680.9570105,,680.9459101,680.9570105,681.9552373,681.9552373,681.9552373,681.9552373,681.9552373,682.955719,682.955719,683.4268053,,,,,x,1,0.464359,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,67,67,14,c,1,0.3501441,None,,,,,14,67,67,2,683.4400755,,683.4270737,683.4400755,684.4386383,684.4386383,684.4386383,684.4386383,684.4386383,685.4393935,685.4393935,685.7962089,,,,,c,1,0.3501441,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,68,68,13,z,1,0.5774977,None,,,,,13,68,68,3,685.8056645,,685.796558,685.8056645,686.8061925,686.8061925,686.8061925,686.8061925,686.8061925,687.805419,687.805419,688.395042,,,,,z,1,0.5774977,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,69,69,14,z,1,0.4513681,None,,,,,14,69,69,3,688.4071099,,688.3954639,688.4071099,689.4056865,689.4056865,689.4056865,689.4056865,689.4219109,690.4056874,690.4056874,690.859809,,,,,z,1,0.4513681,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,70,70,19,v,0,0.5080582,None,,,,,19,70,70,1,690.8724154,,690.8600486,690.8724154,691.8717555,691.8717555,691.8717555,691.8717555,691.8717555,692.8718619,692.8718619,693.3928435,,,,,v,0,0.5080582,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,71,71,21,x,1,0.4498099,None,,,,,21,71,71,0,693.4057375,,693.3932024,693.4057375,694.4056861,694.4056861,694.4056861,694.4056861,694.4056861,695.4054923,695.4054923,695.8593357,,,,,x,1,0.4498099,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,72,72,15,c,1,0.461792,None,,,,,15,72,72,2,695.8730385,,695.8595785,695.8730385,696.8726988,696.8726988,696.8726988,696.8726988,696.8726988,697.8715693,697.8715693,698.3423289,,,,,c,1,0.461792,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
50,c,73,73,16,c,1,0.4628149,None,,,,,16,73,73,2,698.3565402,,698.3425648,698.3565402,699.3556901,699.3556901,699.3556901,699.3556901,699.3726872,700.3546004,700.3546004,700.8256377,,,,,c,1,0.4628149,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,74,74,20,v,0,0.6057744,None,,,,,20,74,74,1,700.8391989,,700.8259037,700.8391989,701.8375554,701.8375554,701.8375554,701.8375554,701.8375554,702.8384148,702.8384148,703.4592382,,,,,v,0,0.6057744,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,75,75,21,v,0,0.5356037,None,,,,,21,75,75,1,703.4728206,,703.4595615,703.4728206,704.4727283,704.4727283,704.4727283,704.4727283,704.4727283,705.4718851,705.4718851,706.0100585,,,,,v,0,0.5356037,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
150,y,76,76,22,v,0,0.534308,None,,,,,22,76,76,1,706.0222774,,706.0103019,706.0222774,707.0217211,707.0217211,707.0217211,707.0217211,707.0217211,708.0224188,708.0224188,708.559339,,,,,v,0,0.534308,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,77,77,22,x,1,0.5679646,None,,,,,22,77,77,0,708.5718206,,708.5596,708.5718206,709.5717839,709.5717839,709.5717839,709.5717839,709.5717839,710.5713038,710.5713038,711.1430564,,,,,x,1,0.5679646,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-50,x,78,78,23,x,1,0.5550944,None,,,,,23,78,78,0,711.1563618,,711.1433561,711.1563618,712.1553643,712.1553643,712.1553643,712.1553643,712.1553643,713.1547097,713.1547097,713.7259267,,,,,x,1,0.5550944,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,79,79,15,z,1,0.4780835,None,,,,,15,79,79,3,713.739805,,713.7262081,713.739805,714.7387849,714.7387849,714.7387849,714.7387849,714.7387849,715.7400335,715.7400335,716.2250496,,,,,z,1,0.4780835,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
-150,z,80,80,16,z,1,0.5860499,None,,,,,16,80,80,3,716.2382975,,716.2254218,716.2382975,717.2376291,717.2376291,717.2376291,717.2376291,717.2376291,718.2380431,718.2380431,718.8259065,,,,,z,1,0.5860499,None,142662,1,2024-10-17_21h23.34.089,untitled,2024.2.1post4,61.34239238,2024-10-17 21h23.39.257599 +0530
